"numCDA","idPessoa","descsituacaodevedor"
16611000006600,410844,"1"
60150110206000,1518431,"1"
60130113116200,1695036,"1"
60110121156300,1340696,"1"
60130113306500,1687030,"1"
60160113036300,2540763,"1"
60100616360000,1149447,"1"
16610615620001,130734,"1"
60030616333600,674290,"1"
60000110030101,633322,"1"
60150100536100,1450692,"1"
60160103131600,2346129,"1"
60130115355500,2691490,"1"
60100101200000,1750857,"1"
60060106113000,780795,"1"
60160101032600,2303717,"1"
60100113111600,570919,"1"
60100115200600,989709,"1"
60160102131600,2291677,"1"
16300600130500,809,"1"
60130166323600,3181010,"1"
60130116122000,2063588,"1"
60130161032200,1156491,"1"
60130116312000,2067864,"1"
16330100555601,2050,"1"
60150111025300,1475911,"1"
60130116622500,1517561,"1"
60160112031500,2482193,"1"
60000606311500,16466,"1"
60600102330200,3219916,"1"
60120103200606,772908,"1"
60600112630000,2909137,"1"
60610102615000,3307297,"1"
60600116300600,3037206,"1"
60600110603600,2987960,"1"
16610101501201,89500,"1"
60130100105600,3188410,"1"
60160105153000,723636,"1"
60100102613600,1761977,"1"
60160106351500,751898,"1"
60050105631100,70113,"1"
60100110206500,667857,"1"
60000162562101,395772,"1"
16030606351100,780,"1"
60131061356300,1732710,"1"
60000102330000,620794,"1"
60060112333000,3196221,"1"
60060111366100,194146,"1"
60010116100000,41440,"1"
60110660002500,1310663,"1"
60130166332100,1676442,"1"
60100106616200,1759863,"1"
60100605222000,243816,"1"
60020116062600,562844,"1"
60110105162300,8488,"1"
60060103326000,470923,"1"
16610106100501,73388,"1"
60150103201600,1456613,"1"
60120106160500,553990,"1"
60610106020600,3268978,"1"
60100111213600,1220936,"1"
60000103303200,94644,"1"
60010661310600,490857,"1"
60060111200000,863960,"1"
60130113161100,875128,"1"
60130116166200,1522687,"1"
60030100106200,474418,"1"
60060101606100,843781,"1"
60110161511100,1098401,"1"
60160101301600,159069,"1"
60610606065000,3423921,"1"
60150111133200,1201931,"1"
60150115513100,1507506,"1"
60130106360000,1163194,"1"
60010601630200,73498,"1"
60130113216600,1684103,"1"
16630603005101,8977,"1"
60130603502200,749031,"1"
60600100213300,2697688,"1"
16630601650501,48277,"1"
60100106330200,3182214,"1"
60030101333300,63457,"1"
60110106136600,1152272,"1"
60060102062600,85437,"1"
60110106302300,1158479,"1"
60130116163600,1697526,"1"
60131006663300,1740038,"1"
60610106036200,3423667,"1"
60010602653200,556967,"1"
60100101616600,78920,"1"
16620611310601,112845,"1"
60610105316000,3344759,"1"
60160116356600,2478087,"1"
60100101530100,1526031,"1"
60120102105600,229964,"1"
60160115623300,2538143,"1"
60030101516100,224016,"1"
60120105625300,443747,"1"
60131002306100,1988354,"1"
60020102306000,22636,"1"
60150115233600,1506409,"1"
60110121203000,781534,"1"
60110166003000,1278504,"1"
60010100005300,686912,"1"
60610105562000,3338839,"1"
60600163013300,4457377,"1"
60131001010000,934513,"1"
60100605536000,639633,"1"
60020100111300,633017,"1"
60160106532000,2413716,"1"
60600113536600,2975058,"1"
60110103012600,1147575,"1"
60010106016100,135580,"1"
60600110066100,2999638,"1"
16630112335001,85437,"1"
60610616023100,3468773,"1"
60100115151100,1365723,"1"
60150115230100,1506400,"1"
60600166563300,4509422,"1"
60000105236500,156956,"1"
60130660603100,2116786,"1"
60060111260600,1932,"1"
60000113603101,85437,"1"
60010106305300,580258,"1"
60130100600500,1619769,"1"
60600660562000,3054251,"1"
60130113236600,1684295,"1"
60110160113300,1313686,"1"
60160611316500,2453288,"1"
60010111016600,662710,"1"
60110106006300,1157541,"1"
60150113100600,908335,"1"
60130113031600,1242010,"1"
60600112533600,2915107,"1"
60160102301100,2299941,"1"
60050100663000,59211,"1"
16620115330601,296209,"1"
60010110166200,586447,"1"
60000101101000,47946,"1"
60160106622300,839719,"1"
60110163350300,1309574,"1"
16360101552601,271,"1"
60130100510600,1080151,"1"
60110165331200,1300604,"1"
60110111502600,749031,"1"
60120100036600,130910,"1"
60110100562100,179815,"1"
60030102156100,740888,"1"
60600162121100,3112361,"1"
60130111106300,1055182,"1"
60160105113100,3196507,"1"
60160101633100,2266947,"1"
60130100302000,1622682,"1"
60120103660100,910321,"1"
60100100130000,20220,"1"
60100106021200,701762,"1"
16630103602501,112845,"1"
60130100003000,1321808,"1"
60600101023100,2738613,"1"
60010112120100,686114,"1"
60160103051600,2343483,"1"
60010115211101,635807,"1"
60160106000300,257388,"1"
60100605010600,1241269,"1"
60000160523301,180624,"1"
60060111536600,311764,"1"
60110165610500,1297480,"1"
60100110630100,1810390,"1"
60600116263300,3031764,"1"
60130116120100,1070595,"1"
60101061256300,1937411,"1"
60101061251200,884949,"1"
60000160313101,529788,"1"
60100103131100,1780478,"1"
60131061005300,828439,"1"
60030106621100,312014,"1"
60030111211600,103633,"1"
60110100660000,287399,"1"
60610110362200,3440490,"1"
16610110033101,482173,"1"
60020600321000,198,"1"
60110115021200,1209837,"1"
60160101632100,3798601,"1"
16600605515101,266239,"1"
60610111611300,3526317,"1"
60120106110200,5355,"1"
60110163536600,1322183,"1"
60010110116000,487483,"1"
60100106600300,1804265,"1"
60160116530100,2472645,"1"
60600165003100,3143370,"1"
60130162556200,2132434,"1"
60110110631100,1229500,"1"
60160103316600,4097308,"1"
60610106316100,3284616,"1"
60110102101600,853893,"1"
60110105215100,906951,"1"
60100603011500,1779422,"1"
60100101616300,1749453,"1"
60600113505600,3015310,"1"
60060116063000,422267,"1"
60010101603300,23617,"1"
60100102303200,488,"1"
16600115361601,421391,"1"
60130161165600,2118108,"1"
60110165010300,1301227,"1"
60130113566000,1685212,"1"
60030112556300,667977,"1"
60130106530200,1656837,"1"
60610111613000,3466405,"1"
60131066631000,778886,"1"
60600106212600,2830135,"1"
60600110305500,2997306,"1"
60110665606100,1302412,"1"
60100106606100,1804277,"1"
60110110036300,1168141,"1"
60031015513100,777089,"1"
60150111112000,1476665,"1"
60150113013000,1229508,"1"
60100105651000,1640522,"1"
60610115301300,3543405,"1"
60110126215100,1348844,"1"
60060101166200,143580,"1"
60600106611100,4500244,"1"
60010111016300,213452,"1"
60160100311000,2379342,"1"
60100103110300,18320,"1"
60020110653100,259189,"1"
60130111561100,1191931,"1"
60060106351600,38252,"1"
60160103011300,2343341,"1"
16610662063301,31975,"1"
60110122362500,1353391,"1"
60150113533000,1514455,"1"
60010106031300,713694,"1"
60020605301600,8993,"1"
60130660300600,3173464,"1"
60150106620000,1468093,"1"
60150111001200,1476143,"1"
60110110606600,1163165,"1"
60600160332000,3057465,"1"
60110165603000,1302403,"1"
60000611311501,24942,"1"
60160112603000,2486437,"1"
60150115511006,1507688,"1"
60130103352600,2031597,"1"
60100103362100,879389,"1"
60130115361600,2086095,"1"
60130613663500,749031,"1"
60110111665200,1179696,"1"
60130103051600,2025835,"1"
60130111115000,1669175,"1"
60160106651100,837546,"1"
60120100230600,1063263,"1"
60000111130101,557626,"1"
60600163336600,3169002,"1"
60010166366101,112845,"1"
16631001616200,557514,"1"
60110163112300,1321109,"1"
60610113101200,3582877,"1"
60600103360200,2821663,"1"
16620600010001,8520,"1"
60610106126500,4102917,"1"
60120103606600,486224,"1"
16600100630600,223671,"1"
60130162561300,1758833,"1"
60120100100600,1052128,"1"
60150100252600,1331215,"1"
60610100166000,3372196,"1"
60000111113300,584068,"1"
60110116363500,1186728,"1"
60600161113100,3066147,"1"
60100105601300,1494324,"1"
60030100162600,159466,"1"
60100112062300,429722,"1"
60160102303000,2299973,"1"
60610115136600,3809413,"1"
16610600010601,1250,"1"
60150106031100,1461672,"1"
60060111163000,44149,"1"
60130103526000,3223207,"1"
60000101633300,63241,"1"
60130166310200,1195828,"1"
60110110631200,1229699,"1"
60610101056000,4087257,"1"
60020102151100,348454,"1"
60130162162100,3595200,"1"
60130162162100,3595201,"2"
60030103011100,184779,"1"
60160111351300,2512467,"1"
60120100610100,4122,"1"
60100111136600,825425,"1"
60110100655100,341929,"1"
60150101116100,844397,"1"
60160106261000,2408868,"1"
60130116220300,1030261,"1"
60600161606000,3142842,"1"
60051001633100,776497,"1"
60130111036200,1237691,"1"
60000166660301,104658,"1"
16630602610601,202280,"1"
16650103562501,337418,"1"
60110110266100,253100,"1"
60120102160500,911190,"1"
60020601206600,9119,"1"
60160102111200,714723,"1"
60010106536500,38015,"1"
16630611036501,401721,"1"
60160102613500,108357,"1"
16600106313001,112845,"1"
60110111630100,1180244,"1"
60030105563000,82054,"1"
60150111336600,1480618,"1"
60160162606000,2681754,"1"
60060106553000,221287,"1"
60110101265300,906249,"1"
60610111356600,3461103,"1"
60100613231500,1844115,"1"
60110120363600,980409,"1"
60130162331000,2133055,"1"
60600100563300,2795797,"1"
60000100115600,249549,"1"
60100100610500,8228,"1"
60010105223000,286732,"1"
60160115026300,2534163,"1"
60100101620600,1287614,"1"
60160105303600,19887,"1"
60600662011100,3103960,"1"
60010102666000,8566,"1"
16330106261101,62500,"1"
60110116105000,1243323,"1"
60130106236100,2046763,"1"
60150610335300,1240625,"1"
60130162361000,3797112,"1"
60130100062600,1314288,"1"
60160106335100,106055,"1"
60130111021600,1328539,"1"
60000105123100,35224,"1"
60600160533100,3055119,"1"
60120101026200,84887,"1"
60160113606600,2556090,"1"
60150106352000,1466016,"1"
60100103110600,718386,"1"
60010116213000,264882,"1"
60130613201000,749031,"1"
60130161113500,1173942,"1"
60610601610300,3326735,"1"
60160101203100,2267029,"1"
60050116551600,668280,"1"
60100111666100,1243582,"1"
16600101361301,93703,"1"
60100116636000,1755176,"1"
60130600062100,2032807,"1"
60150116300300,1488898,"1"
60610103135300,3391850,"1"
60130106516300,1636850,"1"
60130106056300,1638413,"1"
60130613523200,2089941,"1"
60000103310300,718213,"1"
60130166566300,1341979,"1"
60160112303000,2494463,"1"
60130161005300,1206933,"1"
60600166531500,4101341,"1"
60160111310100,4081574,"1"
60130113311300,2103563,"1"
60131001113300,1996273,"1"
60051013651300,750819,"1"
16360606601101,617,"1"
60000110631000,423002,"1"
60150110665300,1475127,"1"
60100113136500,1855331,"1"
60131002121300,1965015,"1"
60150113051000,1040175,"1"
60610113006600,3582449,"1"
60100106603100,230098,"1"
60600161510600,3133734,"1"
60060603353200,595,"1"
60110116120600,1181745,"1"
60100115361600,1057202,"1"
60000601313200,48720,"1"
60610610505200,3438130,"1"
60160105616200,2327437,"1"
60030102031100,64590,"1"
60110110613600,1229355,"1"
60160111156500,884532,"1"
60100100636000,1787311,"1"
60130103512600,1629540,"1"
60150106326000,1467382,"1"
60000610661501,107365,"1"
60110160666100,1184846,"1"
60100100566600,3196272,"1"
60600106302200,4099591,"1"
60100102060600,1760559,"1"
60600165220500,3149998,"1"
60110111166300,1201671,"1"
60130100336100,2037554,"1"
60160103363500,4096885,"1"
60130116510500,2108097,"1"
60120105013300,575717,"1"
60160103026000,2383262,"1"
60610606503600,3418158,"1"
60060100153000,580028,"1"
60020105600100,659565,"1"
60010610231300,48721,"1"
60160100256500,781381,"1"
60000166216501,213993,"1"
60150106153600,1378153,"1"
60100102160100,1763126,"1"
60030110130306,636644,"1"
60160611615300,2445210,"1"
60030101256600,7536,"1"
60010116002200,22417,"1"
60110100663100,1140424,"1"
60600160610300,3048003,"1"
60020112606600,723331,"1"
16650113313101,182675,"1"
60030112660500,421148,"1"
60000110613300,793495,"1"
60600105200500,2749992,"1"
60000100615000,39980,"1"
16600110612001,17352,"1"
60010110113600,39126,"1"
60120101366300,1054629,"1"
16600115130001,582402,"1"
60020101313500,224779,"1"
60600160260200,3051737,"1"
60100613310100,1846827,"1"
60130115060100,1206473,"1"
60130112330200,1665931,"1"
60010116336600,667221,"1"
60010101013000,9922,"1"
60110162022100,1285816,"1"
60130112361300,877134,"1"
60051015623200,424486,"1"
60600163053100,4509707,"1"
60060101366500,124734,"1"
60160111032000,4081735,"1"
60100100061100,1790578,"1"
60030110016000,342953,"1"
60600163216100,3164685,"1"
16600600333001,111038,"1"
60010103612600,514254,"1"
60610103130100,3397740,"1"
16620602611101,107469,"1"
60160100330300,2376062,"1"
60110111222100,1173774,"1"
60100102156100,1761431,"1"
60000106532301,186088,"1"
60051011306100,778601,"1"
60000105561600,671052,"1"
60130116650300,1230889,"1"
60100106013600,526511,"1"
60100115336300,949435,"1"
60610102302200,3305841,"1"
60160103561500,2392948,"1"
60160106333000,694100,"1"
60160103530600,627091,"1"
60010116032000,175088,"1"
60160100353300,2375584,"1"
60100601203600,1769153,"1"
60060106516100,67074,"1"
60160111136000,803098,"1"
60610103156100,3357567,"1"
60160606310100,729,"1"
60010106313300,30879,"1"
60110112106500,1194538,"1"
60005115306300,476559,"1"
60600101263600,4082750,"1"
60130106102600,2046974,"1"
60030112300000,668574,"1"
60100162330300,949507,"1"
60110116156500,1243861,"1"
16630606013301,200544,"1"
60160103233300,2350223,"1"
60100106026200,617756,"1"
60130113003600,3190927,"1"
60060111222300,774591,"1"
60020116533600,552502,"1"
60000116303001,634356,"1"
60610612601300,3493075,"1"
60600116231100,3031016,"1"
60110103653100,1143024,"1"
60100101066100,223580,"1"
60110111366600,1177372,"1"
60130106261300,1635587,"1"
60030101301300,714699,"1"
60060111130100,639192,"1"
60110160606000,1317413,"1"
60100106626000,1012487,"1"
60110663211100,1305405,"1"
60600103361300,2777668,"1"
60150115303000,1508211,"1"
60060105323600,379329,"1"
60050103655000,408434,"1"
16600603023001,48584,"1"
60160100310300,391028,"1"
60130116363000,1051389,"1"
60100605261300,3467,"1"
60110111036200,1208142,"1"
60110106261000,227750,"1"
60160611103600,2503324,"1"
60130616131200,2063903,"1"
60130113300600,2103527,"1"
60060106010100,523949,"1"
60010103363300,24154,"1"
16650102536601,23049,"1"
60160101613300,793929,"1"
60160103066300,793495,"1"
60110166013000,1278268,"1"
60150116313600,1189863,"1"
16610603536301,66,"1"
60120100505200,666657,"1"
60610112332600,3501248,"1"
60020103333600,112845,"1"
16600601006601,245,"1"
60030111336000,82282,"1"
60100611661300,1835092,"1"
60130116323100,1528631,"1"
60600115106000,2945980,"1"
60030112056200,698199,"1"
60110110160000,1161650,"1"
60130101206000,1941764,"1"
60060111013100,666638,"1"
60010102051000,469053,"1"
60160101300000,2085115,"1"
60050115065600,108653,"1"
16350112111001,293,"1"
60130160061100,2255681,"1"
60160102212100,511515,"1"
60110160100100,1313578,"1"
60130103233300,1628313,"1"
60130610026600,2092741,"1"
60160115535100,3800858,"1"
60131001663600,2014517,"1"
60610115106600,3529451,"1"
60010113105200,584478,"1"
16630110130601,112848,"1"
60100106152100,1158005,"1"
60030112120000,281788,"1"
60051000652100,776141,"1"
60120103001600,832069,"1"
60065105363100,238285,"1"
60110116005500,1187498,"1"
16330101611501,4934,"1"
60100106133000,398360,"1"
60030103151300,1747141,"1"
60130110362600,1234793,"1"
60030110336300,699019,"1"
60130661320300,3230311,"1"
60110110002300,669181,"1"
60100103016100,1783784,"1"
60100101315100,1754478,"1"
60100103065000,342047,"1"
60020116060600,562844,"1"
60150111562300,987109,"1"
60611000501200,2883297,"1"
16610101166001,471103,"1"
60130111156000,1648207,"1"
60600106661100,4518970,"1"
60100106633500,552677,"1"
60020103125000,406454,"1"
60130116011100,1939531,"1"
60110113011000,1215863,"1"
60000165302101,562844,"1"
16600106650201,60751,"1"
60600661366600,3233026,"1"
60100106500100,24717,"1"
16610103653301,85437,"1"
60160103102100,2390520,"1"
60110103021000,1147753,"1"
60160113003500,2553616,"1"
60050101105500,626383,"1"
60060111366600,691487,"1"
60600160616100,3062033,"1"
60130111036300,954718,"1"
60610105103100,3331901,"1"
60030100332300,24870,"1"
60060111616200,488617,"1"
60030103105100,255873,"1"
60610111066600,3508154,"1"
60150100062100,1145199,"1"
60060110501200,16184,"1"
60000101350300,549300,"1"
60100110012300,3237238,"1"
60030116066000,723439,"1"
60160112265100,2487405,"1"
60160103130100,40152,"1"
60130100361500,1624269,"1"
60130106102600,1636252,"1"
16600113132501,38252,"1"
60130611063000,2061162,"1"
60030100062100,245573,"1"
60130110032000,1640647,"1"
60110106203000,769114,"1"
60010113556100,485399,"1"
16600660262001,296,"1"
60160101266600,876562,"1"
60130611103100,2075584,"1"
16610161152101,399080,"1"
60600161006300,3805228,"1"
60110110100000,772244,"1"
60150106633600,1468413,"1"
60160103133300,2386204,"1"
60130110661500,2094320,"1"
60160110220300,668992,"1"
60600111306100,2877367,"1"
60131002021600,1729051,"1"
16360106301601,159755,"1"
60600166022000,3098396,"1"
60110161326000,1270830,"1"
60010110312600,109347,"1"
60160102603100,906158,"1"
60161012360000,934968,"1"
60160105300300,718213,"1"
60100101010000,239707,"1"
60160105331000,718213,"1"
16650116366601,478430,"1"
60131061013200,1713373,"1"
60010106652100,86357,"1"
60150110502000,4507213,"1"
60150616250300,1485552,"1"
60050105000600,770574,"1"
60150101356600,1376175,"1"
16600603631101,109530,"1"
60060100136600,719571,"1"
60110116161100,1182387,"1"
60150113361300,1354449,"1"
60100613106500,1855264,"1"
60610102600300,3292524,"1"
60600113156000,2966980,"1"
60610105005600,3329883,"1"
16610111201001,38407,"1"
60100113063000,1842332,"1"
60600111606100,2881825,"1"
60060100633500,634852,"1"
60100110126100,1191661,"1"
60110165155600,1299074,"1"
16620102523601,142636,"1"
16600601235301,8854,"1"
16330603320301,140,"1"
60061001315600,699545,"1"
60120106231200,404686,"1"
16610110550301,482557,"1"
60600116106300,4100975,"1"
60160110262200,774508,"1"
60101000061600,1522804,"1"
60110103360300,1146649,"1"
60600112323600,2916507,"1"
16650601616001,107673,"1"
60000600003500,48724,"1"
60100110126500,1240016,"1"
60020103336600,1552,"1"
60010106530100,38015,"1"
60610110302100,3440086,"1"
60160112500000,2491057,"1"
60100110160000,1805612,"1"
60150610162200,1519145,"1"
60131006066500,1963889,"1"
60120102003000,161603,"1"
60150106206100,3137212,"1"
60150103632300,1455972,"1"
60160106261600,423032,"1"
60110161106300,1291035,"1"
60030101161000,316591,"1"
60060103661300,455054,"1"
60150112136000,1177001,"1"
60110161663600,1271877,"1"
60160162610600,2681118,"1"
60130610300000,2055543,"1"
60100106062500,1798817,"1"
60030105313600,236717,"1"
60600665232100,3150516,"1"
60110112513100,1195924,"1"
60130110601600,1690202,"1"
60130161613600,1528631,"1"
60110102131300,7303,"1"
60000611606601,109738,"1"
60051011166000,778000,"1"
60110112132100,1195077,"1"
60000103263600,465202,"1"
60030103036300,634612,"1"
60010603161600,110972,"1"
16660601120101,22537,"1"
60160100206600,2368631,"1"
60110121666000,1346581,"1"
60110126133100,1347972,"1"
60100106166600,224296,"1"
60110165126300,1296682,"1"
16630603205301,16963,"1"
60120102036000,329650,"1"
60031012610300,845027,"1"
60120106603600,368189,"1"
60600111633100,4073661,"1"
60110666662100,1279600,"1"
60160105366200,2340291,"1"
60160105613100,2327373,"1"
60130611061300,2057297,"1"
60160102166300,924877,"1"
60160103636600,24825,"1"
60000100035100,33631,"1"
60100105613100,328161,"1"
60060111016000,391991,"1"
60130100263200,1830802,"1"
60610105260300,3334935,"1"
16650162635101,422267,"1"
60020102301500,367792,"1"
60110111012200,1207882,"1"
60130113036300,2103302,"1"
60110110656600,1229478,"1"
60150103133300,1457338,"1"
60110120036600,1332727,"1"
60110112033600,1198312,"1"
60110121261600,1143231,"1"
60110100161100,649429,"1"
60100100630100,879902,"1"
60000116605100,403777,"1"
60120100103600,1063402,"1"
60050101260300,625979,"1"
60130605600100,2024784,"1"
60600166131500,3092966,"1"
60160106330100,2280061,"1"
60130110665600,1180616,"1"
60050103561000,379325,"1"
60130111366200,2062133,"1"
16630600366200,48721,"1"
60600661105000,3127229,"1"
60060111330600,668351,"1"
60130105601600,2025255,"1"
16610603660301,202880,"1"
60110101563100,312427,"1"
60600116602500,2887853,"1"
60150113303100,1514670,"1"
60010100020300,20836,"1"
60150110360100,2393048,"2"
60150110360100,4542744,"1"
60160100311000,96079,"1"
16650616612500,48721,"1"
60100110101500,1663447,"1"
60110163355100,1309553,"1"
60610103663100,3407980,"1"
60110110600600,1228888,"1"
60110166163100,1328057,"1"
60160101632100,2271902,"1"
16630605360101,845,"1"
60120100001000,24180,"1"
60160101532600,2268900,"1"
60610606066100,3423869,"1"
60000605165500,775885,"1"
60130100103200,815954,"1"
60110626603600,1351350,"1"
60131006663500,1703405,"1"
60100100013300,94644,"1"
60110106065600,4801,"1"
60600103003000,3245577,"1"
60110160336600,1317038,"1"
60130160003600,1593485,"1"
16630111651001,422887,"1"
60120100016300,64052,"1"
60600103053100,2818978,"1"
60000111613501,4222,"1"
60130601613100,1551655,"1"
60130103110200,2040921,"1"
60010606330600,107011,"1"
60100116230000,455054,"1"
60120103236000,1064609,"1"
60600105361300,2756334,"1"
60130100250100,1238824,"1"
16330606112301,48509,"1"
60110110033000,1168130,"1"
60160100663200,880161,"1"
60110166356500,1329687,"1"
60150100321000,1451177,"1"
60000165633601,638231,"1"
60150115332100,1508569,"1"
16600161331601,85437,"1"
60120106132000,621188,"1"
60100116123100,2691773,"1"
60130113030100,2103405,"1"
60160103012600,2356725,"1"
60600115302000,2959860,"1"
60010110631200,39696,"1"
60130666015200,2123038,"1"
60130111663100,1309279,"1"
60130112313300,3177893,"1"
60610105126100,3331027,"1"
60050116632300,673386,"1"
60060105336500,821590,"1"
60610101100600,3317941,"1"
60150100513200,1450306,"1"
60010112522306,624244,"1"
60030110231100,799622,"1"
60030101016600,45724,"1"
16600600610001,12830,"1"
60600100603000,2789396,"1"
60130116310500,843530,"1"
60030106613600,410946,"1"
60110106066000,20068,"1"
60610106232500,3415288,"1"
60010101610500,314887,"1"
60101011620500,814817,"1"
60110112322100,1198774,"1"
60160106351000,2415522,"1"
60100103060300,260951,"1"
60000600231501,639037,"1"
60150106251600,1136583,"1"
60120101613600,1059716,"1"
60130613211500,749031,"1"
16600113006001,213891,"1"
60110110251300,1163991,"1"
60010101336600,29538,"1"
60030110505000,444963,"1"
60160116200500,2466913,"1"
60110602350100,639910,"1"
60120101060000,717886,"1"
60110101112100,60362,"1"
16650115063101,15565,"1"
60110121601000,1356125,"1"
60060106133000,1552,"1"
60120101203600,40023,"1"
60600115363600,2957710,"1"
60130661500100,2119959,"1"
60100102631300,1766646,"1"
60110163315600,930415,"1"
60160102336000,2299833,"1"
16600110666001,447268,"1"
60030100561600,251501,"1"
60100101603600,1310861,"1"
60600101003600,2739369,"1"
60130113032100,966332,"1"
60060103226500,408648,"1"
60010113350600,575672,"1"
60160105061600,2322891,"1"
60610103105300,3397654,"1"
16330111256501,5560,"1"
60010113005606,636642,"1"
60600666061000,3085659,"1"
60000101623000,284196,"1"
60060103600100,420126,"1"
60000603532100,156,"1"
60110162116500,1283460,"1"
60050102020000,30476,"1"
60060111111200,198336,"1"
60150113212500,749288,"1"
60160162653300,2681332,"1"
60110116153100,1240850,"1"
60020100050000,17577,"1"
60030110205300,263382,"1"
60160105560300,2334403,"1"
60010113602100,668517,"1"
60110126603600,1351559,"1"
60100106551300,1528631,"1"
60010101300100,153005,"1"
60120102201600,906824,"1"
60101001025000,874392,"1"
60110106226500,901832,"1"
60110622211000,1240625,"1"
60100106501000,1757287,"1"
60100111103200,1832256,"1"
60610115300600,3544927,"1"
60060105051100,512123,"1"
60600163253500,3164849,"1"
60130111533000,1651297,"1"
60110113636600,1217502,"1"
60600105313300,2760770,"1"
60030600055500,801560,"1"
60130161101500,1233627,"1"
60150103153300,1455074,"1"
60130101511200,853958,"1"
60130101606100,3238160,"1"
60120101013200,20966,"1"
60130106313000,1637404,"1"
60000101010600,72629,"1"
60131006320000,1715611,"1"
60120106600500,578775,"1"
60110121113100,1340659,"1"
60110112630606,1193315,"1"
60160105321600,632532,"1"
16600600300501,106572,"1"
60130161100100,1216404,"1"
60160615002200,4073014,"1"
60010606133100,199176,"1"
60130113032000,2103385,"1"
60060106312100,861966,"1"
60110166360000,1331510,"1"
16331010100300,298560,"1"
60030101135300,620395,"1"
60120603310100,723525,"1"
16600603515301,48321,"1"
60000111300001,133755,"1"
60160111016600,4097792,"1"
60030105230500,579545,"1"
60120102031000,326164,"1"
60150103116100,1454731,"1"
16630116336301,294751,"1"
60610112612600,3506448,"1"
60160100031300,1376087,"1"
60600110361300,3803973,"1"
60150103511100,1457901,"1"
60130115351000,1680668,"1"
60001011301200,700795,"1"
16610101320306,404316,"1"
60600103251000,2770918,"1"
60130103330600,1630544,"1"
60150111666000,1477784,"1"
60010116205000,543234,"1"
60600160066100,3210699,"1"
60010110636000,85437,"1"
60060112163300,485447,"1"
60000615012001,27072,"1"
60130161201500,2119194,"1"
60160115062300,4072664,"1"
16610605616001,202154,"1"
60120101631100,1053594,"1"
60100102336000,1765919,"1"
60130106161100,3176021,"1"
60600611016300,4102173,"1"
60150111621100,1147596,"1"
60610100601100,4088163,"1"
16600110503101,85437,"1"
60150112325000,1060449,"1"
60131002133100,1980932,"1"
60130113151600,2101379,"1"
60060102625200,689040,"1"
60000102111100,31322,"1"
60131002131000,864544,"1"
60160103606100,384499,"1"
60130111503000,2059835,"1"
60130162303300,1522687,"1"
16630106662201,83004,"1"
60100105326300,1752328,"1"
60110611002100,1178177,"1"
60130105231100,2022262,"1"
60610113306100,3809758,"1"
60130611330300,2062068,"1"
60110162356200,1286809,"1"
60100615356600,1839563,"1"
60060103656100,364461,"1"
60600116011000,3038668,"1"
60130161350300,2140351,"1"
60600666162600,3086257,"1"
16610606303601,204,"1"
60130116150300,3171868,"1"
60160100103500,2370577,"1"
60060101661000,3952,"1"
60130106035006,2690920,"1"
60110110601000,1228896,"1"
60160606630100,2422141,"1"
60130103161300,3791448,"1"
16600605013301,206,"1"
60130106656600,1163061,"1"
60610113603600,3809669,"1"
60110103333100,470923,"1"
60130116623500,1188563,"1"
16630610165501,82,"1"
60110106011300,1150889,"1"
60030106663600,135295,"1"
60010101330600,2569,"1"
60131002013200,1986455,"1"
60100110101600,1807297,"1"
60610106212000,3274648,"1"
60060111130500,319327,"1"
60600103101100,2767266,"1"
60060106655100,584472,"1"
60100110000300,1852303,"1"
60100101553000,1752345,"1"
60100115102200,1836613,"1"
60130103102500,3791466,"1"
60600113010100,3004140,"1"
60150111552200,1479666,"1"
60150110151600,1469790,"1"
60110110562500,668252,"1"
60160605060100,48665,"1"
60120100316200,881771,"1"
60100110032100,585693,"1"
60160106220600,452041,"1"
60130165631300,2142955,"1"
60100101636600,62247,"1"
60600160600500,3203116,"1"
16330605113301,951,"1"
60020106060606,455054,"1"
60150613361600,1523468,"1"
60130110320100,2054547,"1"
60130110160300,1691816,"1"
60060101163600,311485,"1"
60120100005300,1052977,"1"
16660105362301,85437,"1"
60050110623000,105066,"1"
60100105630200,1059017,"1"
60130113660300,1696846,"1"
60600162062000,3119592,"1"
60610101636100,3327767,"1"
60150112336600,1496140,"1"
60010601502100,8606,"1"
60060116332600,636644,"1"
60060111123000,215069,"1"
60610102336600,3306180,"1"
60600100203000,2789956,"1"
16600111336301,4219,"1"
60130112000000,1041029,"1"
60110120663600,1062001,"1"
16600112212501,179169,"1"
16650165130601,526478,"1"
60160103616100,2361295,"1"
60610616031200,3469731,"1"
60110160306500,1315703,"1"
60110102156100,553792,"1"
60110166663600,1156808,"1"
16620603661101,48665,"1"
60160106155000,2275307,"1"
60130113102000,1447969,"1"
60050100531300,249330,"1"
60130115166500,1649011,"1"
16660103125301,7156,"1"
60150110635300,1051142,"1"
60110120605300,1334244,"1"
60600106163200,2827783,"1"
60100111211100,1831256,"1"
60110163601000,1198655,"1"
16600102316201,367321,"1"
16610100502601,13115,"1"
60110166105000,1275655,"1"
60110100060600,14184,"1"
60000103266600,93333,"1"
60130162033600,1181373,"1"
16620113553001,448444,"1"
60110161115300,1291088,"1"
60610100265100,3374858,"1"
60130113625100,3795067,"1"
60000162656101,636081,"1"
60160106166000,2406442,"1"
60120103633000,1061743,"1"
60130116130600,1521730,"1"
60110111302500,1178478,"1"
