"numCDA","probRecuperacao","stsRecuperacao"
60120101226100,98.4772,0
60120101255500,98.4125,0
60120101102300,89.5843,0
60120101136300,95.2648,0
60120101506300,85.1430,0
60120101363600,96.9049,0
60120101326600,99.3968,0
60120101325000,0.2214,0
60120101331300,34.4408,0
60120101052300,94.4278,0
60120101060300,90.1376,0
60120101063000,16.5425,0
60120101311600,88.7009,0
60120101331300,93.9661,0
60120101603100,84.9347,0
60120101613600,99.3109,0
60120101665000,99.8900,0
60120105011600,17.4683,0
60120105050600,14.1143,0
60120105161000,28.1347,0
60120105662000,72.9268,0
60120105625300,98.0141,0
60120105613500,92.8313,0
60120105166300,95.5887,0
60120105563000,98.6189,0
60120105356500,83.7724,0
60120105013300,10.9041,0
60120105025300,66.8171,0
60120105015100,56.8256,0
60120105360500,99.1908,0
60120105312300,97.8328,0
60120103023500,8.1332,0
60120103036600,98.3846,0
60120103062100,26.3884,0
60120103615100,98.5321,0
60120103626000,84.3198,0
60120103633000,35.1734,0
60120103606600,97.7143,0
60120103165000,83.6785,0
60120103123100,6.1473,0
60120103163100,21.0869,0
60120103500100,92.1125,0
60120103561600,91.2290,0
60120103536000,88.4947,0
60120103365600,91.0678,0
60120103315100,1.1092,0
60120103606600,91.9115,0
60120100106306,68.4912,0
60120100120100,99.2723,0
60120100131600,92.8460,0
60120100101600,99.3064,0
60120100260100,14.9771,0
60120100230600,44.2135,0
60120100103600,85.0447,0
60120100505200,99.9520,0
60120100566500,97.3733,0
60120100065100,96.8356,0
60120100016300,99.9731,0
60120100033600,0.4259,0
60120100005300,98.7518,0
60120100336000,96.6396,0
60120100610100,96.9191,0
60120100630300,99.8048,0
60120100665100,98.3239,0
60120103013300,56.0255,0
60120103106100,0.6551,0
60120103660100,98.2962,0
60120103650500,80.4426,0
60120103200606,8.6638,0
60120103236000,0.1458,0
60120103233000,99.4847,0
60120103161600,66.8350,0
60120103126300,28.0600,0
60120103506300,64.0528,0
60120103063600,82.9905,0
60120103001600,93.4872,0
60120103303300,99.6086,0
60120106066600,23.9394,0
60120106155500,89.3438,0
60120106160500,98.8500,0
60120106653300,99.9340,0
60120106213000,42.9129,0
60120106260100,92.4790,0
60120166125100,3.3636,0
60120601015300,86.2433,0
60120606111100,95.7280,0
60120602315500,58.6163,0
60120602632300,98.0302,0
60120600501600,88.2715,0
60120603322300,98.9653,0
60120603310100,99.2457,0
60120603335000,99.5339,0
60120603332200,99.1554,0
60120612303600,0.8465,0
60110100663100,99.9765,0
60110103036300,0.0094,0
60110103006600,96.6832,0
60110103653100,97.8634,0
60110103210200,99.9843,0
60110103260100,99.0238,0
60110103166000,6.5787,0
60110103130500,97.4816,0
60110103360300,99.7015,0
60110103350306,12.3819,0
60110103012600,88.8018,0
60110103021000,99.8327,0
60110103031200,5.2541,0
60110103310100,99.6922,0
60110103326100,99.9130,0
60110103330300,98.6479,0
60110103603600,97.5557,0
60110103621100,99.0091,0
60110103656500,99.5067,0
60110103661100,99.8428,0
60110103661100,69.9633,0
60110106065300,99.9472,0
60110106011300,93.6154,0
60110106103000,25.7608,0
60110106136600,70.5310,0
60110106166000,98.7638,0
60110106610500,32.3422,0
60110106656300,98.6304,0
60110106633200,36.0157,0
60110106213000,1.1327,0
60110106156100,98.1136,0
60110106101000,99.9465,0
60110106513000,98.4213,0
60110106310000,99.9268,0
60110106336300,94.0536,0
60110106331200,99.2826,0
60110106006300,95.4389,0
60110106000300,78.5835,0
60110106302300,66.9903,0
60110106360200,97.4821,0
60110106322100,21.5906,0
60110106611300,99.5740,0
60110106613200,99.9233,0
60110110023300,4.9690,0
60110110055300,76.6182,0
60110110160000,69.9347,0
60110110606600,98.7452,0
60110110263000,99.3044,0
60110110251300,98.9152,0
60110110236300,99.1542,0
60110110526100,99.8514,0
60110110516300,99.5943,0
60110110363600,99.9024,0
60110110033000,99.4784,0
60110110036300,93.3622,0
60110110310300,81.9875,0
60110110350100,0.2121,0
60110110306300,99.9059,0
60110110601600,99.7655,0
60110110665000,90.2517,0
60110111061100,99.9648,0
60110111106200,99.8158,0
60110111156100,99.9992,0
60110111620600,6.5802,0
60110111261500,99.7783,0
60110111222100,3.8531,0
60110111231300,99.8666,0
60110111150100,78.3411,0
60110111553100,99.3005,0
60110111310000,99.3705,0
60110111363100,96.9422,0
60110111366600,99.9342,0
60110111302500,82.9243,0
60110111336100,95.0573,0
60110111665200,95.1926,0
60110111630100,99.8705,0
60110111662500,98.7145,0
60110116016000,78.3293,0
60110116120600,99.7113,0
60110116131600,81.1576,0
60110116161100,93.3159,0
60110116621000,58.7823,0
60110116633600,26.1448,0
60110116660100,99.8831,0
60110116201100,73.9200,0
60110116213100,99.7828,0
60110116263600,33.9607,0
60110116100300,0.8009,0
60110116516000,98.7062,0
60110116363500,99.8457,0
60110116005500,4.5524,0
60110116301100,99.9466,0
60110116656300,89.1527,0
60110116602300,99.8869,0
60110116603600,93.4389,0
60110112153200,99.9836,0
60110112630606,99.0925,0
60110112213000,99.7190,0
60110112236300,76.7516,0
60110112106500,99.9045,0
60110112120200,84.9400,0
60110112132100,44.5783,0
60110112132600,0.7712,0
60110112513100,2.3368,0
60110112355100,6.4542,0
60110112330200,64.3751,0
60110112033600,99.9393,0
60110112322000,98.7711,0
60110112322100,92.5394,0
60110112312500,7.3217,0
60110112613600,98.4368,0
60110111036000,99.8776,0
60110111033100,99.8684,0
60110111166300,99.2462,0
60110111121300,99.6931,0
60110111151000,99.8213,0
60110111621600,99.1130,0
60110111625300,99.8799,0
60110111261600,98.4058,0
60110111210000,99.4049,0
60110111166000,68.4063,0
60110111110500,39.8839,0
60110111130600,99.8884,0
60110111533000,99.9914,0
60110111312300,99.7894,0
60110111363000,78.5136,0
60110111061200,85.2122,0
60110111065000,55.7201,0
60110111012200,99.9642,0
60110111036200,99.8306,0
60110111611600,99.7157,0
60110115021200,99.8435,0
60110115036600,99.9331,0
60110115001100,8.7212,0
60110115113300,99.8519,0
60110115113600,99.7717,0
60110115153600,99.5657,0
60110115253100,98.9301,0
60110113011000,99.6137,0
60110113135000,99.9797,0
60110113636600,99.9056,0
60110113252000,0.6643,0
60110113105600,11.4119,0
60110113552100,99.9326,0
60110113312600,99.8887,0
60110113311600,99.8950,0
60110113605200,85.2740,0
60110110000100,99.8418,0
60110110136000,75.6330,0
60110110631300,74.2831,0
60110110200600,99.8286,0
60110110223000,98.3755,0
60110110103600,99.6423,0
60110110336300,67.7036,0
60110110321300,99.4466,0
60110110303100,99.4644,0
60110110335200,99.8771,0
60110110600600,99.6962,0
60110110601000,99.8823,0
60110110616000,99.8919,0
60110110615100,99.6854,0
60110110613600,99.9094,0
60110110656600,99.9123,0
60110110631100,99.6819,0
60110110631200,99.7689,0
60110113006600,98.1909,0
60110113155600,8.2412,0
60110113136500,99.8569,0
60110113300600,99.4671,0
60110113063600,69.8287,0
60110113360000,97.9230,0
60110113306600,99.8226,0
60110116005300,99.8832,0
60110116066100,99.0055,0
60110116055300,99.6077,0
60110116061600,99.1354,0
60110116110600,99.8495,0
60110116153100,59.6738,0
60110116666300,99.8365,0
60110116201600,99.8451,0
60110116105000,99.9581,0
60110116156500,96.3176,0
60110116501000,0.0773,0
60110116563100,98.5524,0
60110116520100,99.1863,0
60110116553200,95.4967,0
60110116550300,99.8241,0
60110161265300,95.3511,0
60110161220600,99.8400,0
60110161106500,61.7797,0
60110161530600,56.0440,0
60110161533300,0.0305,0
60110161326000,74.5957,0
60110161663500,99.2222,0
60110161663600,99.2147,0
60110161651100,98.0743,0
60110166060000,99.9726,0
60110166153100,99.9475,0
60110166663600,99.9435,0
60110166621000,1.7842,0
60110166105000,0.8921,0
60110166122301,99.9999,0
60110166125600,99.9909,0
60110166100300,99.9866,0
60110166513000,99.9643,0
60110166306000,42.6852,0
60110166361100,97.4567,0
60110166333300,95.1241,0
60110166013000,0.2889,0
60110166003000,11.9301,0
60110166313000,99.9875,0
60110166366200,92.9898,0
60110166611000,99.9852,0
60110166611300,99.9161,0
60110162001500,82.0475,0
60110162636000,97.6151,0
60110162216000,89.8517,0
60110162263300,99.9730,0
60110162101300,99.8509,0
60110162116500,99.0034,0
60110162110000,98.3740,0
60110162130000,98.4153,0
60110162305100,99.9748,0
60110162006300,76.4810,0
60110162003300,99.9808,0
60110162022100,99.9798,0
60110162301300,99.8952,0
60110162313300,98.1656,0
60110162316000,99.9953,0
60110162352600,99.8249,0
60110162356200,96.1912,0
60110162360100,99.9921,0
60110162611500,96.1653,0
60110162666000,99.9326,0
60110162621500,99.9392,0
60110162666100,99.3783,0
60110161023000,98.7964,0
60110161015200,11.2960,0
60110161630300,60.5658,0
60110161231600,99.3429,0
60110161106300,99.9997,0
60110161115300,99.5861,0
60110161511100,98.1351,0
60110161330300,99.9543,0
60110161335600,25.0912,0
60110161001000,99.6558,0
60110161312300,99.9635,0
60110161336600,1.8509,0
60110161366106,26.8056,0
60110165023500,99.9967,0
60110165126300,99.6005,0
60110165612000,96.3925,0
60110165660300,98.5885,0
60110165610500,86.5989,0
60110165606000,99.9244,0
60110165210600,99.8254,0
60110165155600,90.8005,0
60110165156300,99.9727,0
60110165566300,1.9710,0
60110165531600,85.8371,0
60110165530300,56.5203,0
60110165305100,99.4206,0
60110165331200,99.9378,0
60110165331300,99.2713,0
60110165013500,99.7257,0
60110165010300,99.9233,0
60110165052000,99.7110,0
60110165030100,99.7736,0
60110165003500,97.1804,0
60110165363100,8.0546,0
60110165603000,99.9846,0
60110165616300,0.0768,0
60110165616100,96.3564,0
60110165625100,1.9075,0
60110165663000,99.9823,0
60110163050300,98.3059,0
60110163666300,99.9626,0
60110163230100,39.4176,0
60110163523100,99.8626,0
60110163063000,98.6023,0
60110163050000,99.7957,0
60110163311300,99.6520,0
60110163355100,99.6903,0
60110163350300,99.5962,0
60110163623600,99.8268,0
60110160150300,95.6985,0
60110160101200,99.9905,0
60110160101300,0.1027,0
60110160160600,99.9804,0
60110160663200,94.8042,0
60110160666100,99.9703,0
60110160223100,99.7496,0
60110160266500,56.2700,0
60110160100100,99.4632,0
60110160113300,99.8335,0
60110160163600,68.0135,0
60110160501100,99.7024,0
60110160526300,18.2561,0
60110160310300,1.8702,0
60110160306500,99.9586,0
60110160020100,99.9981,0
60110160316200,92.6884,0
60110160350300,1.7778,0
60110160356300,99.9816,0
60110160336600,99.5941,0
60110160363500,98.2311,0
60110160606000,99.8969,0
60110160611300,99.9198,0
60110160623000,0.3635,0
60110160623000,99.9307,0
60110160633600,99.8560,0
60110163003600,99.9758,0
60110163013600,17.5849,0
60110163053300,99.4437,0
60110163003100,99.9533,0
60110163112000,99.9491,0
60110163103200,99.9723,0
60110163163600,99.9880,0
60110163665200,99.9806,0
60110163200000,98.2836,0
60110163112300,99.9774,0
60110163101100,99.9654,0
60110163500600,72.0038,0
60110163536600,99.9376,0
60110163532300,99.8309,0
60110163315600,99.8125,0
60110163332000,99.4125,0
60110163053300,99.9803,0
60110163303300,72.0980,0
60110163313500,99.9819,0
60110163333300,99.0969,0
60110163601000,99.9994,0
60110166016100,99.9813,0
60110166051200,99.7958,0
60110166053300,99.8987,0
60110166030100,98.2874,0
60110166160100,15.3014,0
60110166160000,98.5650,0
60110166653100,93.1007,0
60110166631600,99.9926,0
60110166200100,99.9751,0
60110166201600,92.0509,0
60110166261600,89.7384,0
60110166163100,83.5109,0
60110166163600,99.9723,0
60110166526600,99.9584,0
60110166565500,98.8230,0
60110166356500,99.3731,0
60110166331200,14.4240,0
60110166010000,99.9666,0
60110166060000,99.9867,0
60110166310300,99.4258,0
60110166360000,93.2182,0
60110166611500,99.9615,0
60110120006100,99.9086,0
60110120006500,99.9682,0
60110120021300,99.9602,0
60110120052000,81.4165,0
60110120036600,99.2349,0
60110120031500,99.3429,0
60110120110300,99.7505,0
60110120160600,99.9953,0
60110120115100,69.1916,0
60110120136600,98.6842,0
60110120132000,99.0163,0
60110120605300,99.5174,0
60110120605300,99.9455,0
60110120663600,99.7083,0
60110120250200,86.4837,0
60110120102200,14.9974,0
60110120136200,97.6924,0
60110120100100,27.4121,0
60110120556000,63.1743,0
60110120530600,99.6719,0
60110120360100,97.4700,0
60110120333200,94.6904,0
60110120333300,99.9546,0
60110120360600,99.4020,0
60110120006100,99.5842,0
60110120363600,78.6577,0
60110120610000,99.9614,0
60110120610100,99.5663,0
60110120651300,33.7161,0
60110120603300,98.2315,0
60110121010100,99.9129,0
60110121113100,99.7771,0
60110121156300,99.6776,0
60110121156100,99.9156,0
60110121613000,66.8806,0
60110121665000,99.9627,0
60110121203000,99.8889,0
60110121266100,98.0190,0
60110121211300,99.9480,0
60110121211000,66.5484,0
60110121236000,99.1299,0
60110121116500,96.2964,0
60110121121300,99.9434,0
60110121131000,90.7091,0
60110121316300,52.9586,0
60110121335300,99.8591,0
60110121026300,99.9535,0
60110121620000,99.7751,0
60110121663000,99.7313,0
60110121666000,99.6093,0
60110126166600,99.8028,0
60110126123300,1.3097,0
60110126110600,99.5302,0
60110126133100,51.7939,0
60110126163500,90.2536,0
60110126215100,63.7207,0
60110126235100,99.7336,0
60110126133600,97.4010,0
60110126501500,88.4451,0
60110126561200,99.9800,0
60110126312600,98.7144,0
60110126310500,99.8384,0
60110126366000,99.3288,0
60110126001600,85.8852,0
60110126003100,99.9748,0
60110126001500,6.4113,0
60110126603600,99.9339,0
60110126661000,63.9235,0
60110122613600,99.9809,0
60110122661300,99.6745,0
60110122631500,99.9944,0
60110122215500,25.3450,0
60110122233000,95.9508,0
60110122110100,99.8680,0
60110122520200,99.9845,0
60110122501300,99.9797,0
60110122362500,82.2341,0
60110122360100,99.9368,0
60110122351100,99.9784,0
60110122356200,14.9276,0
60110122333200,99.9793,0
60110122333500,23.4512,0
60110122362300,99.9769,0
60110122321600,99.9782,0
60110122651600,99.9636,0
60110122600000,94.8828,0
60110121002100,99.2853,0
60110121601000,96.4274,0
60110121261600,88.2990,0
60110125630000,93.0171,0
60110125601300,83.6958,0
60110125265000,97.3863,0
60110606061500,96.0926,0
60110606051500,95.8907,0
60110611002100,98.7657,0
60110611150300,99.7945,0
60110613361600,99.2984,0
60110661563100,67.3148,0
60110666662100,87.6149,0
60110661302000,96.8846,0
60110665616500,88.6302,0
60110665513300,94.7641,0
60110665606100,92.8678,0
60110663111300,97.5370,0
60110663211100,90.0211,0
60110660002500,97.8677,0
60110666125500,97.2242,0
60110620032100,98.1399,0
60110621225200,99.1286,0
60110626603600,99.9847,0
60110622021300,95.2001,0
60110622211000,98.8740,0
60110622226000,99.9966,0
60111000110000,70.8345,0
60111021162300,99.8454,0
60111021316100,99.9143,0
60150100215300,90.3083,0
60150100100000,98.8863,0
60150100503200,99.9946,0
60150101006100,47.1902,0
60150101201100,98.2600,0
60150101113600,57.8507,0
60150101116100,99.9992,0
60150101360200,77.8704,0
60150101356600,85.4756,0
60150101000000,99.8368,0
60150101033600,17.5232,0
60150106163000,99.5997,0
60150106153600,97.0502,0
60150100103600,92.7480,0
60150100252600,99.7007,0
60150100255600,81.9104,0
60150100206506,96.7769,0
60150100266300,98.7538,0
60150100113600,98.2282,0
60150100513200,0.5384,0
60150100516300,99.9999,0
60150100536100,33.5783,0
60150100321000,54.3875,0
60150100033000,93.4139,0
60150100062100,99.6316,0
60150100322600,58.2586,0
60150100332500,0.4705,0
60150100330500,94.4975,0
60150100333600,21.4815,0
60150100632300,45.6215,0
60150103011000,95.2369,0
60150103063000,0.0707,0
60150103102000,99.9888,0
60150103116100,99.8639,0
60150103116300,96.9377,0
60150103153300,5.7376,0
60150103130100,6.2100,0
60150103632300,71.6848,0
60150103200600,92.3718,0
60150103201600,93.3152,0
60150103260000,99.9994,0
60150103133300,99.6107,0
60150103103500,5.5018,0
60150103511100,99.4802,0
60150103066600,93.8739,0
60150103023000,16.8685,0
60150103031600,98.2765,0
60150103656200,1.2782,0
60150106031500,99.3143,0
60150106031100,39.8181,0
60150106663500,99.4006,0
60150106620600,39.3758,0
60150106206100,14.7299,0
60150106201100,39.2880,0
60150106206300,87.5315,0
60150106251600,93.2491,0
60150106206000,4.9849,0
60150106505000,45.7848,0
60150106506500,93.2828,0
60150106316500,99.8245,0
60150106352000,32.6466,0
60150106352600,33.0420,0
60150106300300,97.9083,0
60150106023000,41.7604,0
60150106310600,0.2202,0
60150106361300,2.9155,0
60150106326000,84.6872,0
60150106620000,4.8671,0
60150106626100,37.2321,0
60150106633600,0.0471,0
60150110010200,0.8422,0
60150110151600,74.7590,0
60150110663600,96.4886,0
60150110233300,94.8438,0
60150110502000,4.7721,0
60150110360100,99.9995,0
60150110026000,40.4120,0
60150110360100,99.8303,0
60150110665300,25.2487,0
60150110635200,99.9668,0
60150111010200,2.4516,0
60150111061300,95.5126,0
60150111025300,87.5487,0
60150111011600,86.9294,0
60150111056600,98.6434,0
60150111001200,98.5992,0
60150111112000,92.0141,0
60150111135300,1.1155,0
60150111666000,1.2691,0
60150111153600,99.9573,0
60150111502500,2.8273,0
60150111552200,78.3737,0
60150111326600,1.8577,0
60150111336600,84.9132,0
60150111633300,64.5187,0
60150116160000,4.5844,0
60150116161300,74.7547,0
60150116230000,28.8054,0
60150116125000,0.9683,0
60150116150306,97.2404,0
60150116301000,95.7711,0
60150116032500,82.7414,0
60150116300300,98.6740,0
60150116313600,76.3444,0
60150116362300,1.2927,0
60150112012600,20.0561,0
60150112056000,2.2003,0
60150112110000,96.5777,0
60150112666106,99.8700,0
60150112622600,44.7135,0
60150112211600,96.5123,0
60150112136000,99.0717,0
60150112166000,99.9821,0
60150112502600,35.7987,0
60150112515100,1.1227,0
60150112311300,99.8471,0
60150112032300,51.6477,0
60150112325000,7.0417,0
60150112336600,9.7515,0
60150111166100,64.6543,0
60150111133200,99.9934,0
60150111621100,0.8139,0
60150111636000,42.6618,0
60150111166000,97.7762,0
60150111123200,81.0700,0
60150111566500,0.5879,0
60150111562300,45.5206,0
60150111300000,87.9142,0
60150111311100,9.6985,0
60150111036500,98.6408,0
60150111310000,98.0034,0
60150111606000,85.2929,0
60150111665600,6.5043,0
60150111650300,64.9321,0
60150115106300,43.9206,0
60150115601300,43.9045,0
60150115603100,98.2099,0
60150115220000,81.3015,0
60150115216600,20.4502,0
60150115230100,0.1569,0
60150115233600,45.4753,0
60150115266300,17.5919,0
60150115150600,22.1772,0
60150115151500,73.4184,0
60150115166300,3.6114,0
60150115513100,97.0179,0
60150115511600,4.3262,0
60150115511006,99.6430,0
60150115556000,95.8905,0
60150115561600,2.4600,0
60150115303000,98.9770,0
60150115320100,99.0929,0
60150115332100,78.7249,0
60150115036600,89.5302,0
60150115351000,96.6071,0
60150115600600,1.8650,0
60150115626300,99.0098,0
60150115635300,34.5469,0
60150113065000,91.8796,0
60150113032000,99.9219,0
60150113161200,29.9567,0
60150113263100,16.5681,0
60150113100600,90.1644,0
60150113563100,2.7595,0
60150113533000,99.9928,0
60150113303100,98.0830,0
60150113320300,65.3728,0
60150113366300,69.7228,0
60150113006300,62.3435,0
60150113013000,65.1443,0
60150113315000,62.8543,0
60150113303000,99.9772,0
60150113336600,77.5617,0
60150113610000,0.8231,0
60150110063300,2.8320,0
60150110150600,99.3964,0
60150110660600,10.9766,0
60150110635300,96.5354,0
60150110206000,90.9223,0
60150110516300,93.1029,0
60150110536000,84.0926,0
60150110061100,97.0709,0
60150110023600,92.1855,0
60150110013200,58.4260,0
60150110053200,43.6462,0
60150110035506,12.3731,0
60150110363000,94.5286,0
60150110300200,99.3847,0
60150113051000,99.6155,0
60150113116200,37.8187,0
60150113166000,99.9851,0
60150113212500,98.7032,0
60150113515300,98.2844,0
60150113361300,99.8316,0
60150113313600,99.6536,0
60150113366600,18.5116,0
60150113010100,57.8934,0
60150113016100,57.8873,0
60150116103600,97.1150,0
60150116120000,96.7548,0
60150116610300,35.6991,0
60150116233300,95.6189,0
60150116662300,0.0334,0
60150603301300,1.9522,0
60150611233300,16.4616,0
60150611103300,16.7046,0
60150611010300,98.6333,0
60150611311500,2.0269,0
60150616250300,1.4724,0
60150612366100,1.2026,0
60150612650100,85.6790,0
60150612631000,93.6934,0
60150611501600,3.0632,0
60150611516100,50.2200,0
60150610162200,91.2154,0
60150610335300,97.4801,0
60150613331600,98.8472,0
60150613361600,43.0033,0
60151006660100,99.9968,0
60151006253500,0.0001,0
60151003160600,98.0732,0
60130100062600,99.9396,0
60130100160500,57.5880,0
60130100526300,86.5064,0
60130100522100,75.0317,0
60130103161000,99.9999,0
60130103502600,65.8240,0
60130103652600,98.1655,0
60130100013000,99.3408,0
60130100006500,99.0028,0
60130100103200,98.8521,0
60130100123000,97.0612,0
60130100150000,99.8336,0
60130100103300,98.2255,0
60130100600500,99.8248,0
60130100623600,88.4357,0
60130100630600,93.8394,0
60130100221100,99.9311,0
60130100212600,99.2660,0
60130100233100,99.6095,0
60130100266000,92.3137,0
60130100266300,99.9977,0
60130100110000,99.6456,0
60130100106000,30.3924,0
60130100500100,99.6330,0
60130100516100,1.3800,0
60130100565600,99.9039,0
60130100302000,99.6700,0
60130100356100,99.9439,0
60130100332100,99.9555,0
60130100333100,98.3417,0
60130100360200,99.8881,0
60130100002500,98.8600,0
60130100361500,99.1234,0
60130100325100,98.8998,0
60130100316000,99.1709,0
60130100612100,99.9941,0
60130100630000,19.9064,0
60130100661100,90.6191,0
60130103022200,99.7826,0
60130103002000,99.7615,0
60130103103200,99.9971,0
60130103111600,90.7416,0
60130103116200,99.7498,0
60130103156100,99.8516,0
60130103633300,96.4415,0
60130103200100,99.9238,0
60130103233300,97.1254,0
60130103126000,15.7496,0
60130103133000,99.4920,0
60130103512600,98.2964,0
60130103503200,10.3498,0
60130103366100,98.9408,0
60130103330600,99.9333,0
60130103006300,91.5587,0
60130103013100,98.5078,0
60130103003100,99.0815,0
60130103611100,99.3173,0
60130103663300,99.8565,0
60130106035006,93.2837,0
60130106062300,99.3492,0
60130106130100,5.4720,0
60130106133000,99.2156,0
60130106161100,99.8895,0
60130106610000,86.1218,0
60130106656600,99.9873,0
60130106261000,99.6135,0
60130106220000,99.5389,0
60130106236200,99.9014,0
60130106236300,98.3235,0
60130106261300,87.3145,0
60130106102600,98.7781,0
60130106131000,99.9998,0
60130106131300,97.8578,0
60130106525300,80.8414,0
60130106512300,99.5018,0
60130106516300,3.8942,0
60130106530600,99.6051,0
60130106563600,9.4610,0
60130106313000,5.9996,0
60130106316200,98.3821,0
60130106321000,0.3815,0
60130106303000,99.5243,0
60130106336000,99.8173,0
60130106360000,99.8670,0
60130106366500,99.7940,0
60130106056300,82.4049,0
60130106030200,25.7688,0
60130106660600,99.3445,0
60130106656000,41.7087,0
60130106606100,99.9920,0
60130110063600,99.7314,0
60130110032000,99.5666,0
60130110031300,99.8024,0
60130110150600,94.0782,0
60130110615100,99.9815,0
60130110610100,91.2443,0
60130110665600,99.1350,0
60130110260101,42.9948,0
60130110152300,5.0274,0
60130110166000,99.8957,0
60130110326200,98.4745,0
60130110350000,97.8898,0
60130110052200,99.9208,0
60130110031100,94.5765,0
60130110611600,99.6626,0
60130110636000,98.7352,0
60130111026000,99.9996,0
60130111006000,99.3942,0
60130111066100,88.3154,0
60130111106000,99.9535,0
60130111156000,99.0801,0
60130111623600,99.8766,0
60130111206600,99.6606,0
60130111552100,54.9257,0
60130111533000,99.9937,0
60130111003100,99.6822,0
60130111036300,99.4113,0
60130111331600,99.4122,0
60130111663100,99.4296,0
60130116061300,99.7606,0
60130116023100,99.9977,0
60130116102300,99.9991,0
60130116116200,98.9772,0
60130116126200,99.2665,0
60130116156000,97.0560,0
60130116632100,99.7200,0
60130116106000,99.7285,0
60130116306000,70.1328,0
60130116310500,52.1890,0
60130116321600,99.9749,0
60130116351100,0.1451,0
60130116610100,99.9991,0
60130116623500,14.9114,0
60130112001600,45.9609,0
60130112001500,99.1382,0
60130112163300,98.4752,0
60130112600600,96.2162,0
60130112652000,99.1305,0
60130112266100,1.0708,0
60130112123100,99.8297,0
60130112113000,98.7780,0
60130112533000,99.7108,0
60130112303000,99.7612,0
60130112313300,99.7533,0
60130112330200,99.9648,0
60130112330200,99.8558,0
60130112001600,99.7092,0
60130112036500,99.4554,0
60130112315600,99.9365,0
60130111021500,99.6120,0
60130111051000,99.8284,0
60130111111600,98.8716,0
60130111115000,99.7051,0
60130111105200,98.6268,0
60130111166200,99.9401,0
60130111662600,90.5782,0
60130111610000,97.8158,0
60130111631000,48.9793,0
60130111631300,99.6724,0
60130111213200,94.1789,0
60130111122600,99.9996,0
60130111116200,87.9144,0
60130111135100,99.9909,0
60130111562300,50.4862,0
60130111561100,54.5254,0
60130111021600,88.9230,0
60130111035300,98.7551,0
60130111360600,97.9124,0
60130111605100,97.5946,0
60130111611300,99.7339,0
60130111653300,99.0037,0
60130111630100,98.9896,0
60130115051000,98.6605,0
60130115060100,99.8659,0
60130115113300,99.6391,0
60130115256100,99.9976,0
60130115153000,21.4777,0
60130115510200,99.5993,0
60130115565100,99.4996,0
60130115505200,99.6459,0
60130115531200,99.9632,0
60130115316100,94.8295,0
60130115355500,95.0484,0
60130115005600,97.5008,0
60130115030000,92.1555,0
60130115360000,98.9262,0
60130115316000,99.9177,0
60130115351000,99.6972,0
60130115301300,99.9282,0
60130113163200,99.7358,0
60130113261100,99.9196,0
60130113216600,8.3008,0
60130113236600,99.0671,0
60130113230300,98.4861,0
60130113123300,99.6897,0
60130113132500,99.2542,0
60130113566000,34.2933,0
60130113513006,99.8133,0
60130113560200,99.5141,0
60130113026100,99.9205,0
60130113006200,99.7888,0
60130113306500,64.0104,0
60130113306100,99.8647,0
60130113632600,78.6346,0
60130110023300,99.8342,0
60130110106500,99.7025,0
60130110611300,98.3824,0
60130110620600,99.4180,0
60130110601600,98.3843,0
60130110266500,98.1589,0
60130110216200,94.9955,0
60130110112600,99.7653,0
60130110101000,99.2492,0
60130110160300,99.6805,0
60130110562500,97.4116,0
60130110550200,99.6772,0
60130110321000,12.1707,0
60130110000300,98.7587,0
60130110030100,99.0188,0
60130110061100,99.1569,0
60130110301500,0.8482,0
60130110362600,99.8023,0
60130113022200,99.5622,0
60130113613300,99.9192,0
60130113616300,99.9943,0
60130113650100,99.9445,0
60130113231100,99.9025,0
60130113102000,99.6531,0
60130113102100,99.1890,0
60130113116200,98.4888,0
60130113122600,99.8438,0
60130113161100,92.1424,0
60130113511600,80.9630,0
60130113310000,99.9649,0
60130113351600,99.7472,0
60130113031600,99.6342,0
60130113611300,99.3026,0
60130113660300,98.3398,0
60130116015600,50.9413,0
60130116150300,40.8199,0
60130116130600,99.8391,0
60130116163600,99.3508,0
60130116650300,1.4902,0
60130116632600,99.9777,0
60130116602600,99.2903,0
60130116630300,99.9996,0
60130116220300,99.9735,0
60130116251100,99.7884,0
60130116231300,99.9884,0
60130116152300,1.6026,0
60130116101600,99.8138,0
60130116510000,99.5571,0
60130116323100,95.8650,0
60130116050300,99.6739,0
60130116330100,99.9992,0
60130166361500,99.0116,0
60130166332600,94.5396,0
60130166332100,73.8798,0
60130166060300,99.9556,0
60130166063500,97.1498,0
60130166026500,96.4155,0
60130166323600,93.1351,0
60130166331200,99.5626,0
60130601613100,0.8211,0
60130601610200,2.2463,0
60130603521100,39.6419,0
60130603502200,95.2790,0
60130603321000,95.2385,0
60130603316300,95.2020,0
60130606663200,28.6202,0
60130606130300,98.7760,0
60130606166600,99.8059,0
60130610560200,98.2088,0
60130611035600,99.3218,0
60130611201000,93.9934,0
60130611520300,99.9994,0
60130611326000,95.8551,0
60130611306600,96.8309,0
60130616063600,98.2912,0
60130611326600,94.3209,0
60130611660000,99.4584,0
60130615101100,97.9300,0
60130613201000,99.5018,0
60130613211500,99.5070,0
60131003210100,0.0240,0
60131003260200,97.6847,0
60131003262100,90.1313,0
60131003226000,0.0421,0
60131003156000,99.7053,0
60131003156000,88.6847,0
